"date","num_casos","Population2020","daily_cases_per100k","daily_cases_per100k_mavg","location_google","provincia_iso"
2020-05-28,5,2591875,0.192910537738124,0.214957456336767,"Valencia","ES-V"
2020-05-28,11,520649,2.11274774368144,1.31703755450272,"Valladolid","ES-VA"
2020-05-28,1,333940,0.299454991914715,1.28337853677735,"Alava","ES-VI"
2020-05-28,2,972528,0.205649605975355,0.528813272508055,"Zaragoza","ES-Z"
2020-05-28,2,170588,1.17241541022815,0.502463747240637,"Zamora","ES-ZA"
2020-05-29,3,1879888,0.159583975215545,0.121587790640415,"Alicante","ES-A"
2020-05-29,7,388270,1.80286913745589,1.5821096512368,"Albacete","ES-AB"
2020-05-29,2,727945,0.274746031637006,0.235496598546005,"Almeria","ES-AL"
2020-05-29,2,157664,1.268520397808,2.35582359592914,"Avila","ES-AV"
2020-05-29,152,5743402,2.64651507939023,2.44006700458817,"Barcelona","ES-B"
2020-05-29,0,672137,0,0.0637625110016898,"Badajoz","ES-BA"
2020-05-29,4,1159443,0.344993242444864,0.776234795500944,"Biscay","ES-BI"
2020-05-29,2,357650,0.559205927582832,0.758922330290987,"Burgos","ES-BU"
2020-05-29,1,1121815,0.0891412576940048,0.17828251538801,"A Coruna","ES-C"
2020-05-29,2,1244049,0.16076537178198,0.1148324084157,"Cadiz","ES-CA"
2020-05-29,3,391850,0.765599081281102,0.437485189303487,"Caceres","ES-CC"
2020-05-29,2,84202,2.37524049309993,3.73252077487131,"Ceuta","ES-CE"
2020-05-29,3,781451,0.383901229891574,0.0914050547360891,"Cordoba","ES-CO"
2020-05-29,13,495045,2.62602389681746,2.97231276233185,"Ciudad Real","ES-CR"
2020-05-29,2,585590,0.341535886883314,0.463512989341641,"Castellon","ES-CS"
2020-05-29,3,196139,1.52952752894631,2.33070861553723,"Cuenca","ES-CU"
2020-05-29,1,1131065,0.0884122486329256,0.101042569866201,"Las Palmas","ES-GC"
2020-05-29,11,781788,1.40703106212938,2.13795628920957,"Girona","ES-GI"
2020-05-29,0,919168,0,0.0777100284480871,"Granada","ES-GR"
2020-05-29,1,261995,0.381686673409798,1.19958668785936,"Guadalajara","ES-GU"
2020-05-29,0,524278,0,1.98254111540207e-17,"Huelva","ES-H"
2020-05-29,3,222687,1.34718236807717,1.34718236807717,"Huesca","ES-HU"
2020-05-29,0,631381,0,0.158382973196849,"Jaen","ES-J"
2020-05-29,28,438517,6.38515724589925,5.76618792104167,"Lleida","ES-L"
2020-05-29,15,456439,3.28630989025916,1.18933119837951,"Leon","ES-LE"
2020-05-29,2,319914,0.625168013903737,0.446548581359812,"La Rioja","ES-LO"
2020-05-29,0,327946,0,0.130683535878293,"Lugo","ES-LU"
2020-05-29,134,6779888,1.97643382899541,1.86897314106495,"Community of Madrid","ES-M"
2020-05-29,5,1685920,0.296573977412926,0.127103133176968,"Malaga","ES-MA"
2020-05-29,0,87076,0,0,"Melilla","ES-ML"
2020-05-29,1,1511251,0.0661703449658594,0.11343487708433,"Region of Murcia","ES-MU"
2020-05-29,5,661197,0.756204277998841,1.03708015268413,"Navarre","ES-NA"
2020-05-29,13,1018784,1.27603103307472,0.266424061850767,"Asturias","ES-O"
2020-05-29,1,306650,0.326104679602152,0.232931914001538,"Province of Ourense","ES-OR"
2020-05-29,3,160321,1.87124581308749,1.15839026524464,"Palencia","ES-P"
2020-05-29,5,1171543,0.426787578432887,0.402399716808151,"Balearic Islands","ES-PM"
2020-05-29,2,945408,0.211548876252369,0.0755531700901322,"Pontevedra","ES-PO"
2020-05-29,3,582905,0.514663624432798,0.392124666234512,"Cantabria","ES-S"
2020-05-29,4,329245,1.21490075779435,1.82235113669152,"Salamanca","ES-SA"
2020-05-29,2,1950219,0.102552585119928,0.0366259232571168,"Seville","ES-SE"
2020-05-29,4,153478,2.60623672448168,1.48927812827525,"Segovia","ES-SG"
2020-05-29,1,88884,1.12506187840331,2.89301625875137,"Soria","ES-SO"
2020-05-29,3,727121,0.412586075770058,0.373292163791957,"Gipuzkoa","ES-SS"
2020-05-29,6,816772,0.734599129255165,0.454751841919864,"Tarragona","ES-T"
2020-05-29,1,134176,0.745289768662056,1.38410957037239,"Teruel","ES-TE"
2020-05-29,6,1044887,0.574224772630916,0.218752294335587,"Santa Cruz de Tenerife","ES-TF"
2020-05-29,9,703772,1.27882325525881,1.64420132818989,"Toledo","ES-TO"
2020-05-29,4,2591875,0.154328430190499,0.187398808088463,"Valencia","ES-V"
2020-05-29,13,520649,2.49688369707807,1.37191411927366,"Valladolid","ES-VA"
2020-05-29,5,333940,1.49727495957358,1.28337853677735,"Alava","ES-VI"
2020-05-29,7,972528,0.719773620913742,0.528813272508055,"Zaragoza","ES-Z"
2020-05-29,2,170588,1.17241541022815,0.586207705114076,"Zamora","ES-ZA"
2020-05-30,0,1879888,0,0.113988553725389,"Alicante","ES-A"
2020-05-30,9,388270,2.31797460530044,1.83966238515908,"Albacete","ES-AB"
2020-05-30,2,727945,0.274746031637006,0.255121315091505,"Almeria","ES-AL"
2020-05-30,11,157664,6.97686218794398,2.99008379483313,"Avila","ES-AV"
2020-05-30,67,5743402,1.16655598894175,2.38285850193218,"Barcelona","ES-B"
2020-05-30,1,672137,0.148779192337276,0.0850166813355864,"Badajoz","ES-BA"
2020-05-30,11,1159443,0.948731416723375,0.739271233810422,"Biscay","ES-BI"
2020-05-30,6,357650,1.6776177827485,0.998582013540772,"Burgos","ES-BU"
2020-05-30,1,1121815,0.0891412576940048,0.140079119233436,"A Coruna","ES-C"
2020-05-30,0,1244049,0,0.1148324084157,"Cadiz","ES-CA"
2020-05-30,1,391850,0.255199693760367,0.473942288412111,"Caceres","ES-CC"
2020-05-30,3,84202,3.56286073964989,3.39320070442847,"Ceuta","ES-CE"
2020-05-30,2,781451,0.255934153261049,0.127967076630525,"Cordoba","ES-CO"
2020-05-30,9,495045,1.81801654395055,2.88574054595325,"Ciudad Real","ES-CR"
2020-05-30,0,585590,0,0.365931307374979,"Castellon","ES-CS"
2020-05-30,4,196139,2.03937003859508,2.18503932706615,"Cuenca","ES-CU"
2020-05-30,2,1131065,0.176824497265851,0.126303212332751,"Las Palmas","ES-GC"
2020-05-30,14,781788,1.79076680634648,2.15622941988657,"Girona","ES-GI"
2020-05-30,2,919168,0.217588079654644,0.0932520341377045,"Granada","ES-GR"
2020-05-30,3,261995,1.14506002022939,0.98148001733948,"Guadalajara","ES-GU"
2020-05-30,0,524278,0,1.98254111540207e-17,"Huelva","ES-H"
2020-05-30,1,222687,0.449060789359056,1.21887928540315,"Huesca","ES-HU"
2020-05-30,2,631381,0.316765946393699,0.181009112224971,"Jaen","ES-J"
2020-05-30,14,438517,3.19257862294962,5.57072392371822,"Lleida","ES-L"
2020-05-30,4,456439,0.876349304069109,1.22062938781054,"Leon","ES-LE"
2020-05-30,1,319914,0.312584006951868,0.401893723223831,"La Rioja","ES-LO"
2020-05-30,0,327946,0,0.130683535878293,"Lugo","ES-LU"
2020-05-30,79,6779888,1.1652109887361,1.88372264725148,"Community of Madrid","ES-M"
2020-05-30,5,1685920,0.296573977412926,0.144050217600564,"Malaga","ES-MA"
2020-05-30,0,87076,0,0,"Melilla","ES-ML"
2020-05-30,2,1511251,0.132340689931719,0.11343487708433,"Region of Murcia","ES-MU"
2020-05-30,7,661197,1.05868598919838,0.929050970112862,"Navarre","ES-NA"
2020-05-30,4,1018784,0.392624933253761,0.308491018985098,"Asturias","ES-O"
2020-05-30,1,306650,0.326104679602152,0.139759148400923,"Province of Ourense","ES-OR"
2020-05-30,5,160321,3.11874302181249,1.60392498264642,"Palencia","ES-P"
2020-05-30,1,1171543,0.0853575156865774,0.390205785995782,"Balearic Islands","ES-PM"
2020-05-30,0,945408,0,0.0755531700901322,"Pontevedra","ES-PO"
2020-05-30,2,582905,0.343109082955199,0.367616874594855,"Cantabria","ES-S"
2020-05-30,2,329245,0.607450378897174,1.77896182391315,"Salamanca","ES-SA"
2020-05-30,0,1950219,0,0.0293007386056934,"Seville","ES-SE"
2020-05-30,1,153478,0.651559181120421,1.58235801129245,"Segovia","ES-SG"
2020-05-30,0,88884,0,1.76795438034806,"Soria","ES-SO"
2020-05-30,10,727121,1.37528691923353,0.510820855715309,"Gipuzkoa","ES-SS"
2020-05-30,4,816772,0.489732752836777,0.507223208295233,"Tarragona","ES-T"
2020-05-30,1,134176,0.745289768662056,1.17116963646894,"Teruel","ES-TE"
2020-05-30,1,1044887,0.0957041287718193,0.218752294335587,"Santa Cruz de Tenerife","ES-TF"
2020-05-30,6,703772,0.852548836839204,1.60360376453088,"Toledo","ES-TO"
2020-05-30,4,2591875,0.154328430190499,0.192910537738124,"Valencia","ES-V"
2020-05-30,5,520649,0.960339883491565,1.50910553120103,"Valladolid","ES-VA"
2020-05-30,3,333940,0.898364975744146,1.3261578213366,"Alava","ES-VI"
2020-05-30,2,972528,0.205649605975355,0.470056242229383,"Zaragoza","ES-Z"
2020-05-30,1,170588,0.586207705114076,0.669951662987516,"Zamora","ES-ZA"
2020-05-31,0,1879888,0,0.113988553725389,"Alicante","ES-A"
2020-05-31,1,388270,0.257552733922271,1.61890289893999,"Albacete","ES-AB"
2020-05-31,0,727945,0,0.235496598546005,"Almeria","ES-AL"
2020-05-31,4,157664,2.53704079561599,2.89947519498971,"Avila","ES-AV"
2020-05-31,34,5743402,0.591983636179393,2.20874566776177,"Barcelona","ES-B"
2020-05-31,0,672137,0,0.0637625110016898,"Badajoz","ES-BA"
2020-05-31,5,1159443,0.431241553056079,0.640701735969033,"Biscay","ES-BI"
2020-05-31,1,357650,0.279602963791416,0.998582013540772,"Burgos","ES-BU"
2020-05-31,1,1121815,0.0891412576940048,0.076406792309147,"A Coruna","ES-C"
2020-05-31,3,1244049,0.241148057672969,0.14928213094041,"Cadiz","ES-CA"
2020-05-31,1,391850,0.255199693760367,0.473942288412111,"Caceres","ES-CC"
2020-05-31,1,84202,1.18762024654996,3.22354066920704,"Ceuta","ES-CE"
2020-05-31,0,781451,0,0.127967076630525,"Cordoba","ES-CO"
2020-05-31,4,495045,0.808007352866911,2.74145351865559,"Ciudad Real","ES-CR"
2020-05-31,3,585590,0.512303830324971,0.41472214835831,"Castellon","ES-CS"
2020-05-31,2,196139,1.01968501929754,2.11220468283062,"Cuenca","ES-CU"
2020-05-31,0,1131065,0,0.113672891099476,"Las Palmas","ES-GC"
2020-05-31,10,781788,1.27911914739034,2.13795628920957,"Girona","ES-GI"
2020-05-31,1,919168,0.108794039827322,0.0932520341377045,"Granada","ES-GR"
2020-05-31,2,261995,0.763373346819596,0.98148001733948,"Guadalajara","ES-GU"
2020-05-31,1,524278,0.190738501329447,0.0272483573327782,"Huelva","ES-H"
2020-05-31,3,222687,1.34718236807717,1.28303082674016,"Huesca","ES-HU"
2020-05-31,1,631381,0.158382973196849,0.203635251253092,"Jaen","ES-J"
2020-05-31,14,438517,3.19257862294962,5.0820639304096,"Lleida","ES-L"
2020-05-31,1,456439,0.219087326017277,1.25192757724158,"Leon","ES-LE"
2020-05-31,0,319914,0,0.401893723223831,"La Rioja","ES-LO"
2020-05-31,0,327946,0,0.130683535878293,"Lugo","ES-LU"
2020-05-31,96,6779888,1.41595259390716,1.93850652737289,"Community of Madrid","ES-M"
2020-05-31,3,1685920,0.177944386447756,0.169470844235958,"Malaga","ES-MA"
2020-05-31,0,87076,0,0,"Melilla","ES-ML"
2020-05-31,0,1511251,0,0.11343487708433,"Region of Murcia","ES-MU"
2020-05-31,3,661197,0.453722566799305,0.950656806627115,"Navarre","ES-NA"
2020-05-31,3,1018784,0.294468699940321,0.322513338029875,"Asturias","ES-O"
2020-05-31,0,306650,0,0.139759148400923,"Province of Ourense","ES-OR"
2020-05-31,1,160321,0.623748604362498,1.69303192612678,"Palencia","ES-P"
2020-05-31,2,1171543,0.170715031373155,0.390205785995782,"Balearic Islands","ES-PM"
2020-05-31,0,945408,0,0.0604425360721058,"Pontevedra","ES-PO"
2020-05-31,1,582905,0.171554541477599,0.367616874594855,"Cantabria","ES-S"
2020-05-31,2,329245,0.607450378897174,1.82235113669152,"Salamanca","ES-SA"
2020-05-31,0,1950219,0,0.0146503693028466,"Seville","ES-SE"
2020-05-31,0,153478,0,1.48927812827525,"Segovia","ES-SG"
2020-05-31,8,88884,9.0004950272265,3.05373938423756,"Soria","ES-SO"
2020-05-31,3,727121,0.412586075770058,0.510820855715309,"Gipuzkoa","ES-SS"
2020-05-31,4,816772,0.489732752836777,0.559694574670602,"Tarragona","ES-T"
2020-05-31,1,134176,0.745289768662056,1.27763960342067,"Teruel","ES-TE"
2020-05-31,1,1044887,0.0957041287718193,0.218752294335587,"Santa Cruz de Tenerife","ES-TF"
2020-05-31,4,703772,0.568365891226136,1.58330498270138,"Toledo","ES-TO"
2020-05-31,4,2591875,0.154328430190499,0.170863619139481,"Valencia","ES-V"
2020-05-31,1,520649,0.192067976698313,1.39935240165914,"Valladolid","ES-VA"
2020-05-31,2,333940,0.598909983829431,1.02670282942188,"Alava","ES-VI"
2020-05-31,3,972528,0.308474408963032,0.470056242229383,"Zaragoza","ES-Z"
2020-05-31,0,170588,0,0.669951662987516,"Zamora","ES-ZA"
2020-06-01,4,1879888,0.212778633620726,0.136786264470467,"Alicante","ES-A"
2020-06-01,7,388270,1.80286913745589,1.65569614664317,"Albacete","ES-AB"
2020-06-01,2,727945,0.274746031637006,0.235496598546005,"Almeria","ES-AL"
2020-06-01,4,157664,2.53704079561599,2.89947519498971,"Avila","ES-AV"
2020-06-01,51,5743402,0.88797545426909,1.91524117587451,"Barcelona","ES-B"
2020-06-01,0,672137,0,0.0425083406677932,"Badajoz","ES-BA"
2020-06-01,12,1159443,1.03497972733459,0.714628859350075,"Biscay","ES-BI"
2020-06-01,6,357650,1.6776177827485,1.07846857462403,"Burgos","ES-BU"
2020-06-01,1,1121815,0.0891412576940048,0.0891412576940049,"A Coruna","ES-C"
2020-06-01,2,1244049,0.16076537178198,0.14928213094041,"Cadiz","ES-CA"
2020-06-01,3,391850,0.765599081281102,0.437485189303487,"Caceres","ES-CC"
2020-06-01,4,84202,4.75048098619985,3.05388063398562,"Ceuta","ES-CE"
2020-06-01,2,781451,0.255934153261049,0.16452909852496,"Cordoba","ES-CO"
2020-06-01,10,495045,2.02001838216728,2.65488130227699,"Ciudad Real","ES-CR"
2020-06-01,0,585590,0,0.390326727866645,"Castellon","ES-CS"
2020-06-01,3,196139,1.52952752894631,1.96653539435954,"Cuenca","ES-CU"
2020-06-01,1,1131065,0.0884122486329256,0.0884122486329257,"Las Palmas","ES-GC"
2020-06-01,17,781788,2.17450255056358,1.97349811311653,"Girona","ES-GI"
2020-06-01,2,919168,0.217588079654644,0.124336045516939,"Granada","ES-GR"
2020-06-01,6,261995,2.29012004045879,1.03600668496945,"Guadalajara","ES-GU"
2020-06-01,3,524278,0.572215503988342,0.108993429331113,"Huelva","ES-H"
2020-06-01,3,222687,1.34718236807717,1.34718236807717,"Huesca","ES-HU"
2020-06-01,2,631381,0.316765946393699,0.248887529309335,"Jaen","ES-J"
2020-06-01,27,438517,6.15711591568856,4.69113593576271,"Lleida","ES-L"
2020-06-01,2,456439,0.438174652034554,1.15803300894847,"Leon","ES-LE"
2020-06-01,3,319914,0.937752020855605,0.357238865087849,"La Rioja","ES-LO"
2020-06-01,0,327946,0,0.0435611786260977,"Lugo","ES-LU"
2020-06-01,196,6779888,2.89090321256044,1.96379139512123,"Community of Madrid","ES-M"
2020-06-01,4,1685920,0.237259181930341,0.169470844235958,"Malaga","ES-MA"
2020-06-01,1,87076,1.14842206807846,0.16406029543978,"Melilla","ES-ML"
2020-06-01,4,1511251,0.264681379863438,0.141793596355413,"Region of Murcia","ES-MU"
2020-06-01,1,661197,0.151240855599768,0.864233460570104,"Navarre","ES-NA"
2020-06-01,0,1018784,0,0.308491018985098,"Asturias","ES-O"
2020-06-01,0,306650,0,0.139759148400923,"Province of Ourense","ES-OR"
2020-06-01,2,160321,1.247497208725,1.51481803916607,"Palencia","ES-P"
2020-06-01,4,1171543,0.34143006274631,0.402399716808151,"Balearic Islands","ES-PM"
2020-06-01,0,945408,0,0.0453319020540794,"Pontevedra","ES-PO"
2020-06-01,3,582905,0.514663624432798,0.416632457874169,"Cantabria","ES-S"
2020-06-01,2,329245,0.607450378897174,1.69218319835641,"Salamanca","ES-SA"
2020-06-01,1,1950219,0.0512762925599638,0.02197555395427,"Seville","ES-SE"
2020-06-01,0,153478,0,1.30311836224084,"Segovia","ES-SG"
2020-06-01,4,88884,4.50024751361325,3.37518563520994,"Soria","ES-SO"
2020-06-01,2,727121,0.275057383846705,0.451879987748158,"Gipuzkoa","ES-SS"
2020-06-01,9,816772,1.10189869388275,0.612165941045971,"Tarragona","ES-T"
2020-06-01,1,134176,0.745289768662056,0.9582297025655,"Teruel","ES-TE"
2020-06-01,2,1044887,0.191408257543639,0.232424312731561,"Santa Cruz de Tenerife","ES-TF"
2020-06-01,5,703772,0.71045736403267,1.46151229172435,"Toledo","ES-TO"
2020-06-01,11,2591875,0.424403183023873,0.214957456336767,"Valencia","ES-V"
2020-06-01,8,520649,1.5365438135865,1.34447583688819,"Valladolid","ES-VA"
2020-06-01,7,333940,2.09618494340301,1.19781996765886,"Alava","ES-VI"
2020-06-01,4,972528,0.41129921195071,0.440677727090046,"Zaragoza","ES-Z"
2020-06-01,0,170588,0,0.669951662987516,"Zamora","ES-ZA"
2020-06-02,1,1879888,0.0531946584051816,0.0911908429803116,"Alicante","ES-A"
2020-06-02,7,388270,1.80286913745589,1.5821096512368,"Albacete","ES-AB"
2020-06-02,0,727945,0,0.196247165455004,"Almeria","ES-AL"
2020-06-02,2,157664,1.268520397808,2.62764939545942,"Avila","ES-AV"
2020-06-02,84,5743402,1.46254780703144,1.69138181765541,"Barcelona","ES-B"
2020-06-02,0,672137,0,0.0425083406677932,"Badajoz","ES-BA"
2020-06-02,13,1159443,1.12122803794581,0.739271233810422,"Biscay","ES-BI"
2020-06-02,4,357650,1.11841185516566,1.1583551357073,"Burgos","ES-BU"
2020-06-02,0,1121815,0,0.0636723269242892,"A Coruna","ES-C"
2020-06-02,1,1244049,0.0803826858909898,0.12631564925727,"Cadiz","ES-CA"
2020-06-02,5,391850,1.27599846880184,0.546856486629359,"Caceres","ES-CC"
2020-06-02,2,84202,2.37524049309993,3.22354066920704,"Ceuta","ES-CE"
2020-06-02,0,781451,0,0.146248087577742,"Cordoba","ES-CO"
2020-06-02,11,495045,2.22202022038401,2.4817368695198,"Ciudad Real","ES-CR"
2020-06-02,0,585590,0,0.317140466391649,"Castellon","ES-CS"
2020-06-02,5,196139,2.54921254824385,1.893700750124,"Cuenca","ES-CU"
2020-06-02,1,1131065,0.0884122486329256,0.0884122486329257,"Las Palmas","ES-GC"
2020-06-02,21,781788,2.68615020951972,2.04659063582455,"Girona","ES-GI"
2020-06-02,0,919168,0,0.124336045516939,"Granada","ES-GR"
2020-06-02,4,261995,1.52674669363919,1.03600668496945,"Guadalajara","ES-GU"
2020-06-02,0,524278,0,0.108993429331113,"Huelva","ES-H"
2020-06-02,10,222687,4.49060789359056,1.86039469877323,"Huesca","ES-HU"
2020-06-02,0,631381,0,0.203635251253092,"Jaen","ES-J"
2020-06-02,24,438517,5.4729919250565,4.82144526731168,"Lleida","ES-L"
2020-06-02,2,456439,0.438174652034554,1.09543663008639,"Leon","ES-LE"
2020-06-02,1,319914,0.312584006951868,0.401893723223831,"La Rioja","ES-LO"
2020-06-02,0,327946,0,0.0435611786260977,"Lugo","ES-LU"
2020-06-02,141,6779888,2.07968037230114,1.88161557493912,"Community of Madrid","ES-M"
2020-06-02,2,1685920,0.11862959096517,0.186417928659554,"Malaga","ES-MA"
2020-06-02,0,87076,0,0.16406029543978,"Melilla","ES-ML"
2020-06-02,2,1511251,0.132340689931719,0.160699409202801,"Region of Murcia","ES-MU"
2020-06-02,3,661197,0.453722566799305,0.842627624055852,"Navarre","ES-NA"
2020-06-02,0,1018784,0,0.280446380895544,"Asturias","ES-O"
2020-06-02,0,306650,0,0.139759148400923,"Province of Ourense","ES-OR"
2020-06-02,0,160321,0,1.247497208725,"Palencia","ES-P"
2020-06-02,7,1171543,0.597502609806042,0.438981509245255,"Balearic Islands","ES-PM"
2020-06-02,1,945408,0.105774438126185,0.0453319020540794,"Pontevedra","ES-PO"
2020-06-02,2,582905,0.343109082955199,0.367616874594855,"Cantabria","ES-S"
2020-06-02,7,329245,2.12607632614011,1.47523663446457,"Salamanca","ES-SA"
2020-06-02,2,1950219,0.102552585119928,0.0366259232571168,"Seville","ES-SE"
2020-06-02,0,153478,0,0.465399415086016,"Segovia","ES-SG"
2020-06-02,0,88884,0,2.89301625875137,"Soria","ES-SO"
2020-06-02,2,727121,0.275057383846705,0.451879987748158,"Gipuzkoa","ES-SS"
2020-06-02,3,816772,0.367299564627583,0.612165941045971,"Tarragona","ES-T"
2020-06-02,0,134176,0,0.532349834758611,"Teruel","ES-TE"
2020-06-02,3,1044887,0.287112386315458,0.246096331127535,"Santa Cruz de Tenerife","ES-TF"
2020-06-02,7,703772,0.994640309645738,1.33971960074732,"Toledo","ES-TO"
2020-06-02,19,2591875,0.733060043404871,0.303145130731338,"Valencia","ES-V"
2020-06-02,3,520649,0.576203930094939,1.26216098973177,"Valladolid","ES-VA"
2020-06-02,6,333940,1.79672995148829,1.15504068309962,"Alava","ES-VI"
2020-06-02,7,972528,0.719773620913742,0.470056242229383,"Zaragoza","ES-Z"
2020-06-02,1,170588,0.586207705114076,0.586207705114076,"Zamora","ES-ZA"
2020-06-03,1,1879888,0.0531946584051816,0.0759923691502597,"Alicante","ES-A"
2020-06-03,8,388270,2.06042187137817,1.65569614664317,"Albacete","ES-AB"
2020-06-03,3,727945,0.412119047455508,0.196247165455004,"Almeria","ES-AL"
2020-06-03,2,157664,1.268520397808,2.44643219577256,"Avila","ES-AV"
2020-06-03,94,5743402,1.63666064120185,1.62422401018968,"Barcelona","ES-B"
2020-06-03,0,672137,0,0.0212541703338965,"Badajoz","ES-BA"
2020-06-03,7,1159443,0.603738174278511,0.714628859350075,"Biscay","ES-BI"
2020-06-03,3,357650,0.838808891374249,1.11841185516566,"Burgos","ES-BU"
2020-06-03,0,1121815,0,0.0636723269242892,"A Coruna","ES-C"
2020-06-03,3,1244049,0.241148057672969,0.13779889009884,"Cadiz","ES-CA"
2020-06-03,0,391850,0,0.473942288412111,"Caceres","ES-CC"
2020-06-03,4,84202,4.75048098619985,3.56286073964989,"Ceuta","ES-CE"
2020-06-03,1,781451,0.127967076630524,0.146248087577742,"Cordoba","ES-CO"
2020-06-03,15,495045,3.03002757325092,2.3085924367626,"Ciudad Real","ES-CR"
2020-06-03,2,585590,0.341535886883314,0.268349625408318,"Castellon","ES-CS"
2020-06-03,6,196139,3.05905505789262,2.11220468283062,"Cuenca","ES-CU"
2020-06-03,3,1131065,0.265236745898777,0.113672891099476,"Las Palmas","ES-GC"
2020-06-03,25,781788,3.19779786847585,2.13795628920957,"Girona","ES-GI"
2020-06-03,3,919168,0.326382119481966,0.139878051206557,"Granada","ES-GR"
2020-06-03,8,261995,3.05349338727838,1.36316669074928,"Guadalajara","ES-GU"
2020-06-03,0,524278,0,0.108993429331113,"Huelva","ES-H"
2020-06-03,1,222687,0.449060789359056,1.47548545075118,"Huesca","ES-HU"
2020-06-03,0,631381,0,0.181009112224971,"Jaen","ES-J"
2020-06-03,22,438517,5.01690926463512,4.9191772659734,"Lleida","ES-L"
2020-06-03,2,456439,0.438174652034554,0.907647493500149,"Leon","ES-LE"
2020-06-03,2,319914,0.625168013903737,0.446548581359812,"La Rioja","ES-LO"
2020-06-03,0,327946,0,0.0435611786260977,"Lugo","ES-LU"
2020-06-03,165,6779888,2.43366852077792,1.98486211824485,"Community of Madrid","ES-M"
2020-06-03,2,1685920,0.11862959096517,0.186417928659554,"Malaga","ES-MA"
2020-06-03,0,87076,0,0.16406029543978,"Melilla","ES-ML"
2020-06-03,2,1511251,0.132340689931719,0.132340689931719,"Region of Murcia","ES-MU"
2020-06-03,6,661197,0.90744513359861,0.734598441484589,"Navarre","ES-NA"
2020-06-03,1,1018784,0.0981562333134403,0.294468699940321,"Asturias","ES-O"
2020-06-03,0,306650,0,0.0931727656006155,"Province of Ourense","ES-OR"
2020-06-03,1,160321,0.623748604362498,1.33660415220535,"Palencia","ES-P"
2020-06-03,3,1171543,0.256072547059732,0.438981509245255,"Balearic Islands","ES-PM"
2020-06-03,0,945408,0,0.0453319020540794,"Pontevedra","ES-PO"
2020-06-03,0,582905,0,0.318601291315541,"Cantabria","ES-S"
2020-06-03,9,329245,2.73352670503728,1.69218319835641,"Salamanca","ES-SA"
2020-06-03,3,1950219,0.153828877679891,0.058601477211387,"Seville","ES-SE"
2020-06-03,0,153478,0,0.465399415086016,"Segovia","ES-SG"
2020-06-03,7,88884,7.87543314882319,4.01807813715469,"Soria","ES-SO"
2020-06-03,1,727121,0.137528691923353,0.432233031759108,"Gipuzkoa","ES-SS"
2020-06-03,3,816772,0.367299564627583,0.594675485587515,"Tarragona","ES-T"
2020-06-03,0,134176,0,0.532349834758611,"Teruel","ES-TE"
2020-06-03,1,1044887,0.0957041287718193,0.246096331127535,"Santa Cruz de Tenerife","ES-TF"
2020-06-03,9,703772,1.27882325525881,1.2585244734293,"Toledo","ES-TO"
2020-06-03,8,2591875,0.308656860380998,0.303145130731338,"Valencia","ES-V"
2020-06-03,2,520649,0.384135953396626,1.17984614257535,"Valladolid","ES-VA"
2020-06-03,6,333940,1.79672995148829,1.28337853677735,"Alava","ES-VI"
2020-06-03,5,972528,0.514124014938387,0.440677727090046,"Zaragoza","ES-Z"
2020-06-03,1,170588,0.586207705114076,0.586207705114076,"Zamora","ES-ZA"
2020-06-04,1,1879888,0.0531946584051816,0.0759923691502597,"Alicante","ES-A"
2020-06-04,7,388270,1.80286913745589,1.69248939434635,"Albacete","ES-AB"
2020-06-04,1,727945,0.137373015818503,0.196247165455004,"Almeria","ES-AL"
2020-06-04,2,157664,1.268520397808,2.44643219577256,"Avila","ES-AV"
2020-06-04,98,5743402,1.70630577487002,1.44264919741197,"Barcelona","ES-B"
2020-06-04,1,672137,0.148779192337276,0.0425083406677932,"Badajoz","ES-BA"
2020-06-04,5,1159443,0.431241553056079,0.702307672119901,"Biscay","ES-BI"
2020-06-04,5,357650,1.39801481895708,1.07846857462403,"Burgos","ES-BU"
2020-06-04,0,1121815,0,0.0509378615394314,"A Coruna","ES-C"
2020-06-04,0,1244049,0,0.12631564925727,"Cadiz","ES-CA"
2020-06-04,2,391850,0.510399387520735,0.546856486629359,"Caceres","ES-CC"
2020-06-04,0,84202,0,2.71456056354277,"Ceuta","ES-CE"
2020-06-04,0,781451,0,0.146248087577742,"Cordoba","ES-CO"
2020-06-04,14,495045,2.82802573503419,2.19316281492447,"Ciudad Real","ES-CR"
2020-06-04,3,585590,0.512303830324971,0.243954204916653,"Castellon","ES-CS"
2020-06-04,4,196139,2.03937003859508,1.96653539435954,"Cuenca","ES-CU"
2020-06-04,1,1131065,0.0884122486329256,0.113672891099476,"Las Palmas","ES-GC"
2020-06-04,12,781788,1.53494297686841,2.01004437447054,"Girona","ES-GI"
2020-06-04,0,919168,0,0.124336045516939,"Granada","ES-GR"
2020-06-04,15,261995,5.72530010114697,2.12654003756887,"Guadalajara","ES-GU"
2020-06-04,0,524278,0,0.108993429331113,"Huelva","ES-H"
2020-06-04,3,222687,1.34718236807717,1.53963699208819,"Huesca","ES-HU"
2020-06-04,0,631381,0,0.113130695140607,"Jaen","ES-J"
2020-06-04,25,438517,5.70103325526718,5.01690926463512,"Lleida","ES-L"
2020-06-04,0,456439,0,0.81375292520703,"Leon","ES-LE"
2020-06-04,2,319914,0.625168013903737,0.491203439495793,"La Rioja","ES-LO"
