"ORIGEN","DESTINO","O_D","Nombre_Zona_origin","NUTS_CNTR_CODE_origin","NUTS_ID_origin","Nombre_Zona_destination","NUTS_CNTR_CODE_destination","NUTS_ID_destination","xcoord_origin","ycoord_origin","xcoord_destination","ycoord_destination","mode","counts"
"ES11","ES16","ES11_ES16","Cadiz","ES","ES612","Cuenca","ES","ES423",-5.76446774003969,36.5603616791138,-2.21836025952043,39.9013166996047,"all trips",21586
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"car",5592
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"bus",0
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"train",0
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"plane",0
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"ferry",0
"ES11","ES17","ES11_ES17","Cadiz","ES","ES612","Girona","ES","ES512",-5.76446774003969,36.5603616791138,2.56649735838387,42.1738045335234,"all trips",5592
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"car",811090
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"bus",0
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"train",3740
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"plane",0
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"ferry",0
"ES11","ES18","ES11_ES18","Cadiz","ES","ES612","Granada","ES","ES614",-5.76446774003969,36.5603616791138,-3.23676871321909,37.3061542425598,"all trips",814829
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"car",26072
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"bus",0
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"train",0
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"plane",0
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"ferry",0
"ES11","ES19","ES11_ES19","Cadiz","ES","ES612","Guadalajara","ES","ES424",-5.76446774003969,36.5603616791138,-2.62752702108517,40.8216329369335,"all trips",26072
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"car",15618
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"bus",124
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"train",0
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"plane",0
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"ferry",0
"ES11","ES20","ES11_ES20","Cadiz","ES","ES612","Gipuzkoa","ES","ES212",-5.76446774003969,36.5603616791138,-2.18941249097079,43.1723907041975,"all trips",15742
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"car",1776040
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"bus",0
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"train",0
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"plane",0
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"ferry",0
"ES11","ES21","ES11_ES21","Cadiz","ES","ES612","Huelva","ES","ES615",-5.76446774003969,36.5603616791138,-6.85535225332458,37.5591594299634,"all trips",1776040
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"car",2605
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"bus",0
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"train",0
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"plane",0
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"ferry",0
"ES11","ES22","ES11_ES22","Cadiz","ES","ES612","Huesca","ES","ES241",-5.76446774003969,36.5603616791138,-0.0879506146236791,42.2336832772921,"all trips",2605
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"car",316636
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"bus",1181
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"train",3881
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"plane",0
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"ferry",0
"ES11","ES23","ES11_ES23","Cadiz","ES","ES612","Jaen","ES","ES616",-5.76446774003969,36.5603616791138,-3.43946978524982,38.0205460353112,"all trips",321697
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"car",19281
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"bus",72
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"train",0
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"plane",0
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"ferry",0
"ES11","ES24","ES11_ES24","Cadiz","ES","ES612","Leon","ES","ES413",-5.76446774003969,36.5603616791138,-5.83919841704649,42.619548233083,"all trips",19352
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"car",1809
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"bus",0
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"train",0
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"plane",0
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"ferry",0
"ES11","ES25","ES11_ES25","Cadiz","ES","ES612","Lleida","ES","ES513",-5.76446774003969,36.5603616791138,1.03298748199654,42.0441769782843,"all trips",1809
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"car",9378
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"bus",0
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"train",0
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"plane",0
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"ferry",0
"ES11","ES26","ES11_ES26","Cadiz","ES","ES612","La Rioja","ES","ES230",-5.76446774003969,36.5603616791138,-2.47263095890837,42.2389380979813,"all trips",9378
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"car",7634
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"bus",54
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"train",0
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"plane",0
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"ferry",0
"ES11","ES27","ES11_ES27","Cadiz","ES","ES612","Lugo","ES","ES112",-5.76446774003969,36.5603616791138,-7.44437040320826,43.0241412798924,"all trips",7688
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"car",425950
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"bus",46030
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"train",161407
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"plane",16727
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"ferry",0
"ES11","ES28","ES11_ES28","Cadiz","ES","ES612","Madrid","ES","ES300",-5.76446774003969,36.5603616791138,-3.72420837134526,40.4934625582317,"all trips",650115
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"car",7036678
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"bus",64466
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"train",44446
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"plane",0
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"ferry",0
"ES11","ES29","ES11_ES29","Cadiz","ES","ES612","Malaga","ES","ES617",-5.76446774003969,36.5603616791138,-4.70753902160581,36.8209829186459,"all trips",7145590
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"car",188600
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"bus",240
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"train",0
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"plane",0
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"ferry",0
"ES11","ES30","ES11_ES30","Cadiz","ES","ES612","Murcia","ES","ES620",-5.76446774003969,36.5603616791138,-1.47975608120949,38.0038328304038,"all trips",188839
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"car",8498
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"bus",0
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"train",0
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"plane",0
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"ferry",0
"ES11","ES31","ES11_ES31","Cadiz","ES","ES612","Navarra","ES","ES220",-5.76446774003969,36.5603616791138,-1.62196917743962,42.7072236433136,"all trips",8498
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"car",9024
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"bus",133
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"train",0
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"plane",0
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"ferry",0
"ES11","ES32","ES11_ES32","Cadiz","ES","ES612","Ourense","ES","ES113",-5.76446774003969,36.5603616791138,-7.60322270754186,42.1834061872857,"all trips",9157
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"car",23562
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"bus",0
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"train",0
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"plane",0
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"ferry",0
"ES11","ES33","ES11_ES33","Cadiz","ES","ES612","Asturias","ES","ES120",-5.76446774003969,36.5603616791138,-5.99031228272758,43.3012877058355,"all trips",23562
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"car",9774
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"bus",0
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"train",0
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"plane",0
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"ferry",0
"ES11","ES34","ES11_ES34","Cadiz","ES","ES612","Palencia","ES","ES414",-5.76446774003969,36.5603616791138,-4.51928444796988,42.3664605691603,"all trips",9774
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"car",0
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"bus",0
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"train",0
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"plane",0
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"ferry",12747
"ES11","ES35","ES11_ES35","Cadiz","ES","ES612","Gran Canaria","ES","ES705",-5.76446774003969,36.5603616791138,-15.5874109050323,27.9677442988857,"all trips",12747
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"car",23518
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"bus",122
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"train",0
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"plane",0
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"ferry",0
"ES11","ES36","ES11_ES36","Cadiz","ES","ES612","Pontevedra","ES","ES114",-5.76446774003969,36.5603616791138,-8.45583728067128,42.4087619172965,"all trips",23639
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"car",43535
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"bus",557
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"train",0
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"plane",0
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"ferry",0
"ES11","ES37","ES11_ES37","Cadiz","ES","ES612","Salamanca","ES","ES415",-5.76446774003969,36.5603616791138,-6.09204864915396,40.8186161980974,"all trips",44092
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"car",0
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"bus",0
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"train",0
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"plane",0
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"ferry",2952
"ES11","ES38","ES11_ES38","Cadiz","ES","ES612","Tenerife","ES","ES709",-5.76446774003969,36.5603616791138,-16.5681961411754,28.2876546724221,"all trips",2952
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"car",59399
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"bus",0
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"train",0
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"plane",0
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"ferry",0
"ES11","ES39","ES11_ES39","Cadiz","ES","ES612","Cantabria","ES","ES130",-5.76446774003969,36.5603616791138,-4.06337123981027,43.161494720489,"all trips",59399
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"car",12520
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"bus",0
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"train",0
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"plane",0
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"ferry",0
"ES11","ES40","ES11_ES40","Cadiz","ES","ES612","Segovia","ES","ES416",-5.76446774003969,36.5603616791138,-4.01506132046768,41.1906018379835,"all trips",12520
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"car",10851027
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"bus",193683
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"train",917035
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"plane",0
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"ferry",0
"ES11","ES41","ES11_ES41","Cadiz","ES","ES612","Sevilla","ES","ES618",-5.76446774003969,36.5603616791138,-5.72619205469727,37.435282471409,"all trips",11961746
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"car",6084
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"bus",0
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"train",0
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"plane",0
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"ferry",0
"ES11","ES42","ES11_ES42","Cadiz","ES","ES612","Soria","ES","ES417",-5.76446774003969,36.5603616791138,-2.61076690437834,41.6068721079404,"all trips",6084
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"car",16778
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"bus",0
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"train",0
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"plane",0
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"ferry",0
"ES11","ES43","ES11_ES43","Cadiz","ES","ES612","Tarragona","ES","ES514",-5.76446774003969,36.5603616791138,0.80720716855337,41.0818787539143,"all trips",16778
"ES11","ES44","ES11_ES44","Cadiz","ES","ES612","Teruel","ES","ES242",-5.76446774003969,36.5603616791138,-0.854299434429072,40.6443556766862,"car",8461
"ES11","ES44","ES11_ES44","Cadiz","ES","ES612","Teruel","ES","ES242",-5.76446774003969,36.5603616791138,-0.854299434429072,40.6443556766862,"bus",0
"ES11","ES44","ES11_ES44","Cadiz","ES","ES612","Teruel","ES","ES242",-5.76446774003969,36.5603616791138,-0.854299434429072,40.6443556766862,"train",0
"ES11","ES44","ES11_ES44","Cadiz","ES","ES612","Teruel","ES","ES242",-5.76446774003969,36.5603616791138,-0.854299434429072,40.6443556766862,"plane",0
